leg,leg_number,name,type,address,on_route,distance_from_route_m,interest_rating,description,interesting_fact_1,interesting_fact_2,interesting_fact_3,external_link,source_notes,latitude,longitude,geocode_confidence,image_path,verdict,text_length,photo_choice,map_icon_correct,note_text,new_gps_lat,new_gps_lon,new_gps_accuracy_m,reviewed_at
"Pitt Statue -> Bute House","2","Prince Albert Memorial","monument","Charlotte Square Gardens, Edinburgh","","","","Even from behind the railings - because these gardens stay locked to everyone except keyholders most of the year - the scale of this thing is obvious: a 30-foot bronze of Prince Albert in Field Marshal's uniform, rearing on his horse above a granite pedestal at the centre of the square. Queen Victoria commissioned it after Albert's sudden death from typhoid in December 1861, but it took Sir John Steell fifteen years to finish and unveil it, by which point several other Albert memorials already stood elsewhere in Britain. Victoria came in person on 17 August 1876 to unveil her husband's statue and knighted Steell on the spot. The horse itself was cast from a single piece with no visible joins, reckoned a technical feat at the time.","The four bronze figure groups ringing the base were each cast by a different sculptor - William Brodie's Nobility, Clark Stanton's Army and Navy, and David Watson Stevenson's Labour and Science and Learning - while the stone plinth beneath them was designed by architect David Bryce, better known for his baronial mansions and the Royal Infirmary of Edinburgh.","","","https://britishlistedbuildings.co.uk/200365177-albert-memorial-charlotte-square-edinburgh-edinburgh","","55.9517641","-3.2076353","","2-7.jpg","","","","","","","","",""
"Pitt Statue -> Bute House","2","West Register House","religious_building","Charlotte Square, Edinburgh (west side)","","","","A green copper dome and gilt cupola rise some 160 feet above the square, and it's worth knowing what used to happen underneath it: hymn-singing. Built in 1811-14 as St George's Church to designs by Robert Reid - who reworked an earlier scheme Robert Adam had drawn for the same site before his death in 1792 - it opened in 1814 with room for around 1,600 worshippers beneath a dome deliberately styled to echo St Paul's Cathedral in London. St George's closed as a congregation in 1964, merging with St Andrew's Church further along George Street, where Thomas Chalmers led his 1843 walkout. By 1970 the sacred interior had been gutted and refitted with five storeys of fireproof archive stacks, reopening as West Register House - now holding some of the nation's oldest legal documents under the dome once built for worship.","The building's own structure eventually threatened it: the wood-and-stone construction beneath the dome developed severe defects that forced the closure of the church and drove the decision to gut the interior and rebuild it as fireproof archive stacks in the 1960s.","","","https://en.wikipedia.org/wiki/West_Register_House","","55.9515512","-3.2088685","","2-8.jpg","","","","","RECOVERY: draft-JSON fallback (pre-review, not confirmed post-review)","","","",""
"Pitt Statue -> Bute House","2","The Georgian House","museum","7 Charlotte Square, Edinburgh","","","","No.7's front door is the threshold of a house frozen at the height of Georgian fashion - the National Trust for Scotland runs it now as a museum, furnished exactly as it would have looked when new. It was built in 1796 for John Lamont, 18th Chief of Clan Lamont, who lived here with his family until 1815; he bought it for a little over £1,800 and sold it twenty years later for £3,000, trying and failing to offset debts that were sinking his clan's finances. From 1889 it was home to theologian Rev Alexander Whyte and his wife Jane, who raised eight children within these walls, and the Marquess of Bute bought the house in 1927. On the 5th Marquess's death in 1956, it passed to the National Trust in part settlement of death duties, restored and opened to the public in 1975 - standing directly next door to No.6, Bute House, official residence of Scotland's First Minister since 1999.","For decades before it became a museum, No.7 served as an antique dealer's showroom - the very trade the house now exists to interpret, minus the historical accuracy.","","","https://www.nts.org.uk/visit/places/georgian-house","","55.9524137445645","-3.2084567586012147","","2-9.jpg","","","","","RECOVERY: draft-JSON fallback (pre-review, not confirmed post-review)","","","",""
"Pitt Statue -> Bute House","2","Bute House","building","6 Charlotte Square, Edinburgh","","","","The elegant pilastered door of No.6 is the working home of Scotland's First Minister, though the story starts long before devolution. Robert Adam designed it in 1791 as part of his grand vision for the whole square, though he died the following year, before it was finished. The plot was first sold in 1792 to Orlando Hart, an Edinburgh shoemaker and town councillor, for a modest £290. The house later spent decades as a hotel - in 1832 the exiled King Charles X of France stayed here briefly while it traded as Oman's Hotel, and some of the hotel's original brass lettering is still visible on the building today. The Marquess of Bute bought it in 1922 and spent decades restoring Adam's design before it was preserved for the nation and renamed Bute House in 1966, with William Ross, Secretary of State for Scotland, installed as its first official resident.","William Ross, installed as the first official resident when the house was renamed Bute House in 1966, was known to be a regular down at the Oxford Bar on Young Street, a few minutes' walk from this door.","","","https://en.wikipedia.org/wiki/Bute_House","","55.952441769528605","-3.2082736862846484","","2-10.jpg","","","","","RECOVERY: draft-JSON fallback (pre-review, not confirmed post-review)","","","",""
"Pitt Statue -> Bute House","2","The Alexander Graham Bell","building","128 George St, Edinburgh EH2 4JZ","","","","Above one of the doorways here is something older than the pub itself: a carved lintel reading 'God bless the baxters of Edinburgh who built this house 1675', a nod to the city's medieval baker's guild and a much earlier building that once stood on this corner. The Georgian townhouses in front of you actually date from around 1785, and traded for years as the Ivory Lounge before JD Wetherspoon took the site over in May 2010 and renamed it after the inventor said to have been born just around the corner. Alexander Graham Bell really was born nearby, at 16 South Charlotte Street. He patented the telephone in 1876 while teaching in Boston, emigrated permanently to North America as a young man, and kept his ties to his home city throughout his life.","Bell was made a Freeman of Edinburgh in 1920, more than four decades after the invention that made him famous, and kept returning to visit his home city throughout his life.","","","https://www.jdwetherspoon.com/pub-histories/the-alexander-graham-bell-edinburgh/","","55.9519685","-3.2052923","","2-11.jpg","","","","","","","","",""
"Pitt Statue -> Bute House","2","The Cambridge Bar","building","20 Young St, Edinburgh EH2 4JB","","","","Young Street is one of the New Town's quiet service lanes, tucked just behind George Street's grander frontages, sharing this short stretch with an even more famous neighbour a few doors along: the spartan, traditional Oxford Bar, world-famous as the fictional haunt of Ian Rankin's Inspector Rebus. This two-storey Georgian corner bar takes the opposite approach - a craft beer and gourmet burger menu served downstairs in an L-shaped room full of wooden alcoves, low tables and leather benches, with an upstairs room for private functions and overflow dining. The two pubs, one named for Oxford and one for Cambridge, sit on the same lane purely by coincidence rather than design, making for a natural point of comparison between the Oxford's famously spartan interior and the Cambridge's more contemporary take.","Young Street was originally the westernmost stretch of Thistle Street before being split off and renamed after John Young, the developer paid £20 to buy the very first plot sold in Edinburgh's New Town in 1767 - an incentive that helped kick-start the whole development. Young's own Thistle Court, built that same year, still stands nearby as the oldest surviving building in the New Town.","","","https://thecambridgebar.co.uk/","","55.9527358","-3.2059486","","2-12.jpg","","","","","RECOVERY: draft-JSON fallback (pre-review, not confirmed post-review)","","","",""
"Pitt Statue -> Bute House","2","Browns Restaurant","building","131-133 George Street, Edinburgh EH2 4JS","","","","Take a seat at one of Browns' pavement tables and you're dining behind a distinguished architectural facade. These category B-listed townhouses at 131-133 George Street went up between 1780 and 1790 as part of the New Town's original terrace, altered by architect John Bryce in 1883. William Burn, one of the era's most sought-after architects, kept his office at No.131 from 1822; after 1844 his former assistant and eventual partner David Bryce - designer of Fettes College and the Royal Infirmary - worked from the same address. No.133 next door had its own notable residents: the great portraitist Sir Henry Raeburn lived there for a time, followed later by novelist Catherine Sinclair. The building later passed through spells as the Leicester Permanent Building Society's offices and, more recently, a hairdressers, before becoming part of Browns' brasserie.","Raeburn's own likenesses of Sir Walter Scott and the skating Reverend Robert Walker rank among Scotland's best-known images, and his studio on nearby York Place still stands - an easy walk from this same George Street frontage he'd have crossed daily.","","","https://portal.historicenvironment.scot/apex/f?p=1505:300:::::DESIGNATION,LB28858","","55.95220092637353","-3.205710256745531","","2-13.jpg","","","","","RECOVERY: draft-JSON fallback (pre-review, not confirmed post-review)","","","",""
"Pitt Statue -> Bute House","2","Charlotte Square","history","Charlotte Square, Edinburgh","","","","James Craig's original 1767 plan named this square after King George III and gave it the same footprint as St Andrew Square at the New Town's other end - a matching bookend, symmetrical right down to the name. It was renamed Charlotte Square in 1786, for the King's queen, to stop confusion with a different George Square over in the Old Town. Robert Adam won the commission for its unifying design in 1791, his last major work before his death the following year - one long palace-like frontage on the north side, disguising what's actually a row of separate townhouses behind it, an idea barely tried in Scotland before this.","Adam's north side is the one everyone photographs, but he didn't design the whole square - after his death in 1792, other architects filled in the remaining three sides more plainly, which is why the square looks subtly less grand the further you get from that one iconic Adam frontage.","From 1983 to 2020, these private gardens became a different kind of stage every August: the Edinburgh International Book Festival pitched its tents on this lawn for 38 years running, turning Adam's genteel square into one of the world's biggest literary gatherings before the festival moved elsewhere in 2021.","","https://en.wikipedia.org/wiki/Charlotte_Square","","55.9520","-3.2058","","2-14.jpg","","","","","","","","",""
"Bute House -> Wojtek Memorial (via Rose Street)","3","Rose Street (West End)","history","Rose Street at South Charlotte Street, Edinburgh","","","","This thousand-metre run of pubs, bars and restaurants, and you're standing at the start of what Victorian Edinburgh called faintly disreputable after dark - the street its own pub crawl nicknamed the 'Amber Mile'. Laid out by James Craig in 1767 as a modest service lane behind George Street's grand townhouses, it's this trade character, not the architecture, that made Rose Street famous. The crawl traditionally starts right here on your left at Scott's, 202 Rose Street - dating to 1790, named for a formidable 19th-century landlady, 'Ma Scott', still advertised on the pub's own sign today.","Pedestrianised by the 1970s, Rose Street runs some 1,000 metres in total to St Andrew Square; this walk follows only its westernmost stretch.","","","https://en.wikipedia.org/wiki/Rose_Street","","55.9512238","-3.2062652","","3-1.jpg","","","","","","","","",""
"Bute House -> Wojtek Memorial (via Rose Street)","3","Charlotte Chapel / Rose Theatre","religious_building","204 Rose Street, Edinburgh EH2 4AZ","","","","This plain, dignified stone hall, and you'd never guess it once held a Baptist congregation of 1,000 - or that it's now a four-stage theatre. Built in 1912 to a design by J A Arnott and J Inch Morrison, this was Charlotte Chapel, founded in January 1808 by evangelist Christopher Anderson, who began preaching in the Pleasance before outgrowing that hall and relocating here. Its restrained exterior gives little away about the busy life that has filled it for over two centuries.","In 2016 the congregation, grown too large again, moved out to Shandwick Place, leaving this hall empty for the first time in two centuries. Danish choreographer Peter Schaufuss bought the deconsecrated chapel that year for £1.8 million and reopened it in 2017 as the Rose Theatre, now a year-round performing arts venue and Fringe hub.","As of 2026, a hotel conversion with a rooftop bar has already been approved for the building - so the theatre you're looking at may prove just one more phase in a longer story.","","https://en.wikipedia.org/wiki/Rose_Theatre,_Edinburgh","","55.9511694","-3.2054963","","3-2.jpg","","","","","RECOVERY: draft-JSON fallback (pre-review, not confirmed post-review)","","","",""
"Bute House -> Wojtek Memorial (via Rose Street)","3","Beachcomber by George Mackay Brown","gallery","155 Rose Street, Edinburgh EH2 4AZ","","","","The arched windows of this former telephone exchange reward a slow read as you pass - seven laser-cut steel panels, each illustrating one verse of Orcadian poet George Mackay Brown's 1971 poem 'Beachcomber'. Artist Astrid Jaekel designed the piece first as intricate hand-cut paper before Pentland Precision Engineering translated it into weatherproof steel, commissioned around 2012-13 by Essential Edinburgh as a nod to the 'Rose Street Poets' who once drank in its pubs.","The poem's seven short verses each describe one day's finds on a beach - a boot, a spar, seaweed, a fish, driftwood - ending on Sunday's line 'I sit on a rock and I forget/ Sundays and Fridays.' Jaekel chose it after realising the building's seven arched windows matched its seven verses exactly.","The work was shortlisted for the 2013 Adrian Henri Prize for Poetry in Art and the 2014 Association of Illustrators Awards.","","https://astridjaekel.com/Beachcomber","","55.9515655","-3.2045366","","3-3.jpg","","","","","RECOVERY: draft-JSON fallback (pre-review, not confirmed post-review)","","","",""
"Bute House -> Wojtek Memorial (via Rose Street)","3","Rose Street's Last Original Block","architectural_point","172-202 Rose Street, Edinburgh","","","","This long run of matching three-storey-and-attic buildings, and you're looking at the only stretch of Rose Street where the original terraced rhythm survives unbroken end to end. Put up around 1790 as plain coursed-rubble tenements with shops let in at street level, Historic Environment Scotland lists numbers 172 to 202 together as a single Category B entry - 'a significant surviving part of the original fabric' of the New Town.","Historic Environment Scotland's own listing calls this specifically the 'last surviving continuous block in Rose Street' - everywhere else, individual buildings have been replaced or rebuilt piecemeal across two and a half centuries of shop-and-pub trading; only here does the original run survive intact.","","","https://britishlistedbuildings.co.uk/200369790-182-rose-street-edinburgh-edinburgh","","55.9514866","-3.2043689","","3-4.jpg","","","","","RECOVERY: draft-JSON fallback (pre-review, not confirmed post-review)","","","",""
"Bute House -> Wojtek Memorial (via Rose Street)","3","Rose Street's First Pedestrianised Stretch","recurring_feature","Rose Street at Castle Street, Edinburgh","","","","The paving beneath your feet on this block, and you're standing on a small piece of Edinburgh planning history - in 1973 it became the first street in the city closed to traffic and paved for pedestrians only, years ahead of Rose Street's other blocks or even Princes Street. In the 1980s, artist Maggy Howarth set eight large circular pebble mosaics into the surface at its side-street junctions, each a different rose design worked entirely from small stones, sturdy enough to carry delivery vans.","The mosaics haven't all survived intact. Of the original eight, only five remained by the late 2010s, two of them damaged, and Edinburgh Council lifted at least one after it became a pedestrian trip hazard - talk of community-led restoration continues, though their fate is still unresolved.","Look down as well as at the shopfronts through here: what reads as ordinary paving is, in places, four-decade-old public art hanging on by a thread.","","https://ewh.org.uk/rose-street/","","55.9517499","-3.2031369","","3-5.jpg","","","","","RECOVERY: draft-JSON fallback (pre-review, not confirmed post-review)","","","",""
"Bute House -> Wojtek Memorial (via Rose Street)","3","McVitie's Original Shop","history","129 Rose Street, Edinburgh","","","","This unremarkable shopfront marks where one of Britain's best-known biscuit makers began. In 1830, Robert McVitie ran a modest provision shop from here, baking and selling bread and confectionery to Rose Street's working trade decades before the family name became a household word - one workshop among many that gave the street its tradesman's character in the shadow of George Street's banks.","The digestive biscuit that made the name famous wasn't invented here - that came in 1892, devised by works manager Alexander Grant after the firm had outgrown Rose Street and built its own St Andrews Biscuit Works in Gorgie. Grant's recipe is still the one used today, guarded as a trade secret for well over a century.","The same works later gave the world the Jaffa Cake. The whole enterprise, now sold across dozens of countries, began in this single Rose Street shop.","","https://en.wikipedia.org/wiki/McVitie%27s","","55.9519013","-3.2025938","","3-6.jpg","","","","","RECOVERY: draft-JSON fallback (pre-review, not confirmed post-review)","","","",""
"Bute House -> Wojtek Memorial (via Rose Street)","3","The Kenilworth","building","152-154 Rose Street, Edinburgh EH2 3JD","","","","Behind this unassuming Rose Street frontage are blue-and-white Minton tiles running floor-to-ceiling under brown-and-white banding, beneath a patterned red-and-cream plasterwork ceiling. The building dates to around 1780, but the ornate interior you're standing in is the work of architect Thomas Purves Marwick, fitted out in 1899 and trading as the Kenilworth by 1904, named for Sir Walter Scott's 1821 novel. It's Category A listed - Rose Street's highest heritage grade.","Scott supplies the theme at one remove: further along Rose Street stands the Abbotsford, named after the house Scott built himself - two pubs, one novelist, one street.","","","https://britishlistedbuildings.co.uk/200369786-152-154-rose-street-edinburgh-edinburgh","","55.9518413","-3.2022857","","3-7.jpg","","","","","","","","",""
"Bute House -> Wojtek Memorial","3","Alexander Graham Bell Birthplace","history","14 South Charlotte Street, Edinburgh EH2 4AS","","","","A green door with a small carved plaque beside it marks the flat where Alexander Graham Bell was born on 3 March 1847. His father, Alexander Melville Bell, was a renowned elocutionist who ran a school from here training teachers of the deaf using his own 'Visible Speech' system - work the young Bell grew up around, and would later echo in Boston. Both his mother and, eventually, his wife were deaf, a thread that ran through his life long before the invention that made him famous.","The plaque beside the door still reads simply: 'Alexander Graham Bell, Inventor of the Telephone, Born here 3rd March 1847.'","","","https://en.wikipedia.org/wiki/Alexander_Graham_Bell","","55.9511133","-3.206488","","3-8.jpg","","","","","","","","",""
"Bute House -> Wojtek Memorial","3","St John's Episcopal Church","religious_building","St John's Church, Princes Street, Edinburgh EH2 4BJ","","","","Inside, the plaster fan-vaulted ceiling, modelled on the Henry VII Chapel at Westminster Abbey - the single most striking feature of this Gothic Revival church marking the western gateway into Princes Street Gardens. Architect William Burn was only 25 when he designed it; building began in 1816 and it was dedicated as St John's Chapel on Maundy Thursday 1818. An Act of Parliament passed the same year banned any further building on the north side of Princes Street, specifically to protect views of the Castle.","In 2002 a tabot - a sacred replica of the Tablets of the Law used in Ethiopian Orthodox worship - turned up among the church's possessions and was quietly returned to Addis Ababa.","","","https://en.wikipedia.org/wiki/St_John%27s,_Edinburgh","","55.950036","-3.206593","","3-9.jpg","","","","","","","","",""
"Bute House -> Wojtek Memorial","3","St Cuthbert's Parish Church","religious_building","5 Lothian Road, Edinburgh EH1 2EP","","","","This churchyard, tucked just below St John's, sits on ground worshipped continuously for longer than almost anywhere else in Edinburgh. Tradition holds that St Cuthbert founded a church here around AD 670, and the site is first documented in a charter of about 1127. The current building, opened in 1894 to a design by Hippolyte Blanc, is only the latest in a long line on this spot - when the previous Georgian church of 1775 was demolished, evidence of six earlier buildings beneath it was reportedly found.","Buried here: essayist Thomas De Quincey, logarithms inventor John Napier, and William Macao, reckoned the first naturalised Chinese citizen in Scotland.","","","https://en.wikipedia.org/wiki/St_Cuthbert%27s_Church,_Edinburgh","","55.9496378","-3.2050930","","3-10.jpg","","","","","","","","",""
"Bute House -> Wojtek Memorial","3","Ross Fountain","monument","West Princes Street Gardens, Edinburgh EH1 2EU","","","","Nude and semi-nude figures rise in three tiers above you - an unlikely sight beneath Edinburgh Castle's ramparts. Cast in ornate French Second Empire style at the Durenne foundry in France and shown at the 1862 International Exhibition in London, Edinburgh gunmaker Daniel Ross bought it for £2,000 and gave it to the city. Shipped north to Leith in 122 separate pieces, it was bolted back together and installed here in 1872.","Victorian Edinburgh was reportedly uneasy about the figures' undress when it first went up in 1872; some nineteenth-century guidebooks tiptoed around describing them too closely.","","","https://en.wikipedia.org/wiki/Ross_Fountain","","55.9500754","-3.2030618","","3-11.jpg","","","","","","","","",""
"Bute House -> Wojtek Memorial","3","Norwegian Memorial Stone","monument","West Princes Street Gardens (terrace path near Castle Street), Edinburgh EH2 3AA","","","","A weathered grey boulder of Norwegian gneiss sits beside the path, propped on three smaller stones of the same rock, a single inscription carved into it. It was presented to Edinburgh on 18 September 1978 by veterans of the Norwegian Brigade, the exiled force raised and trained in Scotland during the Second World War after Norway fell to German occupation in 1940. General Sir Roland Gibbs accepted it on behalf of the British Army, asking the Lord Provost to take the stone into the city's care.","It sits within sight of a bear who served in a different exiled army raised in Scotland during the very same war: Wojtek, of the Polish 2nd Corps, memorialised a few dozen metres away.","","","https://canmore.org.uk/site/282353/edinburgh-west-princes-street-gardens-memorial-to-scottish-norwegian-training-areas","","55.9502267","-3.2020630","","3-12.jpg","","","","","","","","",""
"Bute House -> Wojtek Memorial","3","Scottish American War Memorial","monument","West Princes Street Gardens (near Castle Street), Edinburgh EH2 3AP","","","","A bronze kilted infantryman kneels before you, gazing toward Castle Rock, backed by a frieze of soldiers marching off behind a piper. Titled 'The Call 1914', it was sculpted by Robert Tait McKenzie, a Scottish-Canadian based at the University of Pennsylvania, and took him around four years to complete; the figures were cast at the Roman Bronze Works in Brooklyn before shipping to Scotland. It was unveiled on 7 September 1927 by the American Ambassador, Alanson B. Houghton.","The frieze behind the soldier shows ordinary civilians falling into step behind a piper as they turn into recruits - a visual telling of exactly what the title describes. It stands close enough to Wojtek's own memorial that both can be seen from the same stretch of path.","","","https://en.wikipedia.org/wiki/Scottish_American_Memorial","","55.9510465","-3.2010292","","3-13.jpg","","","","","","","","",""
"Bute House -> Wojtek Memorial","3","Wojtek the Soldier Bear Memorial","monument","West Princes Street Gardens, Edinburgh (near Castle Street terrace path)","","","","A bronze soldier walks beside a bear at one-and-a-quarter life size, one hand resting on its back - this is Wojtek - a Syrian brown bear cub bought from a boy in Iran in 1942 by Polish soldiers on their way to war. He grew up inside the 22nd Artillery Supply Company, drinking beer, wrestling the men and eating cigarettes. Unveiled on 7 November 2015, the memorial is the work of Scottish sculptor Alan Beattie Herriot, cast at Powderhall Bronze here in Edinburgh, with a bronze relief panel behind tracing his wartime journey.","The granite the pair stand on was quarried at Strzegom in Poland and shipped to Edinburgh, so that the soldier and his bear would always have a piece of their homeland underfoot.","","","https://en.wikipedia.org/wiki/Wojtek","","55.95085029782972","-3.202105933856817","","3-14.jpg","","","","","","","","",""
"Bute House -> Wojtek Memorial (via Rose Street)","3","The Johnnie Walker Experience","building","145 Princes Street, Edinburgh EH2 4BL","","","","This eight-storey building on the corner of Princes Street and Frederick Street is one of Scotland's most ambitious pieces of whisky tourism - an immersive experience built inside a completely remodelled former department store, opened to the public on 6 September 2021. Diageo, the drinks giant behind Johnnie Walker, poured £185 million into the project, the single largest investment ever made in Scotch whisky tourism, transforming the old Binns store into tasting rooms, interactive galleries and a rooftop bar looking straight across the city to Edinburgh Castle.","The experience employs around 150 people and was projected to draw more than half a million visitors in its first year alone - a serious bet on whisky tourism as a growth industry, not just a gift shop for tour buses.","","","https://www.johnniewalker.com/en-gb/princes-street-about","","55.95034297721294","-3.2076077862383676","","3-15.jpg","","","","","RECOVERY: draft-JSON fallback (pre-review, not confirmed post-review)","","","",""
"Bute House -> Wojtek Memorial (via Rose Street)","3","Social Bite","building","131 Rose Street, Edinburgh EH2 3DT","","","","This modest café is where the whole Social Bite movement began. In 2012, Josh Littlejohn and Alice Thompson opened it as a coffee shop that gave its profits to good causes - a straightforward idea that turned into something much bigger. Not long after opening, a young man named Peter, who had been selling The Big Issue outside, came in and asked for a job; hiring him convinced the founders to build supported employment for people with experience of homelessness into the heart of the business.","Josh Littlejohn was appointed MBE for the work, and Social Bite's profile grew further when actor and activist George Clooney became a high-profile supporter of the cause.","","","https://www.social-bite.co.uk/who-we-are/our-story/","","55.9518827","-3.2026453","","3-16.jpg","","","","","","","","",""
"Bute House -> Wojtek Memorial (via Rose Street)","3","Statue of the Royal Regiment of Scotland","statue","West Princes Street Gardens, between the amphitheatre and Ross Fountain, Edinburgh","","","","A reclining bronze lion sits in front of you, inspired directly by the Royal Regiment of Scotland's own cap badge, unveiled by King Charles III on 1 July 2026 - sited deliberately here between the amphitheatre and Ross Fountain, with the Regiment's headquarters at Edinburgh Castle as its backdrop. Sculptor Kenny Hunter cast the lion in six separate sections, each representing one of the six historic Scottish infantry regiments that amalgamated in 2006 to form the modern Royal Regiment of Scotland.","The unveiling marked the Regiment's 20th anniversary, but its creators were explicit that the statue isn't a war memorial - it's meant as a quieter tribute to everyone who has served, is serving, or will serve in future, with the lion's reflective, contemplative pose chosen deliberately over anything more triumphant or martial.","","","https://www.theroyalregimentofscotland.org/identity/scots-statue","","55.95030036108676","-3.2021333140259807","","3-17.jpg","","","","","RECOVERY: draft-JSON fallback (pre-review, not confirmed post-review)","","","",""
"Bute House -> Wojtek Memorial (via Rose Street)","3","Police Box Cafe","recurring_feature","Rose Street, Edinburgh","","","","This pastel pink-and-green kiosk is one of Edinburgh's old police boxes - miniature one-person police stations that once stood on street corners across the city, now doing a brisk trade in coffee instead of crime-fighting. City architect Ebenezer MacRae designed the model from 1933, giving each box a pediment, pilasters and cast-iron panelling deliberately styled to blend into the New Town's neo-classical streetscape rather than stand out as municipal furniture.","Despite the resemblance, these are not the same design as Doctor Who's TARDIS - that's modelled on London's police box, a different pattern entirely. Sources vary on the original total (widely cited figures range from around 85 up to 142 boxes built across the city from 1933).","In 2014 the police sold off another 14 of their remaining boxes, keeping just one for themselves. Most survivors, like this one, have been repurposed as coffee kiosks, flower stalls or takeaway hatches - a genuine recurring sight worth spotting elsewhere on this walk.","","https://theedinburghreporter.co.uk/living-in-edinburgh/edinburgh-police-boxes/","","55.95151528670079","-3.2045173901709996","","3-18.jpg","","","","","RECOVERY: draft-JSON fallback (pre-review, not confirmed post-review)","","","",""
"Bute House -> Wojtek Memorial (via Rose Street)","3","The Caledonian Hotel","architectural_point","Princes Street, Edinburgh EH1 2AB","","","","Red sandstone rises above Princes Street here, quarried at Locharbriggs and Corncockle in Dumfriesshire and brought in on the Caledonian Railway Company's own trains. Built between 1899 and 1903 as the grand terminus hotel for Princes Street Station, arriving passengers could once step straight from the platforms through three archways into the hotel itself. Long known simply as 'The Caley', it outlived the station by decades: passenger trains stopped running in September 1965, but the hotel above kept operating.","The Caledonian's engineers once piped waste steam from locomotives at the adjoining station straight into the hotel's boilers to help heat its water - a literal recycling of the railway's own exhaust. Its corridors are noticeably wide, reputedly built generously enough for two Edwardian ladies in full hooped skirts to pass without their dresses touching.","Over the twentieth century its guest book filled with the famous - Charlie Chaplin, Laurel and Hardy, Elizabeth Taylor, Gene Kelly, who is said to have danced down the main staircase, and Sean Connery, a regular guest until his death in 2020. More recently Taylor Swift stayed here during her 2024 Eras Tour dates in Edinburgh.","","https://en.wikipedia.org/wiki/The_Caledonian_Edinburgh_Hotel","","55.949796899999996","-3.2073358","","3-19.jpg","","","","","RECOVERY: draft-JSON fallback (pre-review, not confirmed post-review)","","","",""
"Bute House -> Wojtek Memorial (via Rose Street)","3","Dean Ramsay Memorial","monument","St John's Episcopal Church, Princes Street, Edinburgh EH1 2EP","","","","This soaring Celtic cross, over 8 metres of Shap granite on three broad steps, stands in the graveyard of St John's Episcopal Church. It commemorates Edward Bannerman Ramsay, the church's minister for over 40 years and Dean of Edinburgh from 1841 until his death in 1872. Designed by architect Robert Rowand Anderson and erected in 1879, the cross carries bronze relief panels cast by F. A. Skidmore of Coventry, depicting scenes from Christ's Passion alongside six acts of charity - fitting for a man remembered as much for his philanthropy as his ministry.","Ramsay was also a co-founder of Glenalmond College, one of Scotland's leading independent schools.","","","https://en.wikipedia.org/wiki/Edward_Bannerman_Ramsay","","55.9502766","-3.2057475","","3-20.jpg","","","","","","","","",""
"Bute House -> Wojtek Memorial (via Rose Street)","3","Mather's Bar","building","1 Queensferry St, Edinburgh EH2 4PA","","","","This single-room corner bar has an interior that's changed remarkably little in well over a century - high ceilings with ornate plasterwork, a large stained-glass window, floor-to-ceiling tiling in the porch, and an original bar counter and half-height panelling. Wine merchant Hugh Mather took over the ground floor of this 1900 building in 1902 and established the licensed premises the following year, giving the pub its name, still running in gold lettering across the frontage: 'Wines. H.P. Mather. Spirits.'","CAMRA has identified Mather's as having a nationally important historic pub interior, one of a small number in Scotland to earn that distinction - meaning the fixtures and layout are protected as being of outstanding historic value, not just an old-looking pub but a genuinely preserved one.","","","https://camra.org.uk/pubs/h-p-mather-mathers-west-end-edinburgh-151376","","55.9502691","-3.2086822","","3-21.jpg","","","","","RECOVERY: draft-JSON fallback (pre-review, not confirmed post-review)","","","",""
"Bute House -> Wojtek Memorial (via Rose Street)","3","Statue of Sir James Young Simpson","statue","132 Princes St, Edinburgh EH2 3AA","","","","This seated bronze figure in academic robes, book resting on one knee, erected by public subscription in 1877 and designed by sculptor William Brodie. It commemorates Sir James Young Simpson, professor of midwifery at Edinburgh University, who in November 1847 became the first doctor to demonstrate chloroform's use as an anaesthetic - testing it first on himself and two colleagues at his own dinner table before adopting it in his obstetric practice. The discovery transformed surgery and childbirth almost overnight.","Chloroform anaesthesia faced fierce religious objection at first - some clergy argued that easing the pain of childbirth defied the biblical curse on Eve - until Queen Victoria herself was given chloroform during the birth of Prince Leopold in 1853, an endorsement that effectively ended the controversy overnight.","Simpson was knighted in 1866, the first doctor in Scotland to receive the honour, and when he died in 1870 more than 100,000 people are said to have lined Edinburgh's streets for his funeral procession to Warriston Cemetery.","","https://en.wikipedia.org/wiki/James_Young_Simpson","","55.9504441","-3.2051517","","3-22.jpg","","","","","RECOVERY: draft-JSON fallback (pre-review, not confirmed post-review)","","","",""
"Bute House -> Wojtek Memorial (via Rose Street)","3","Princes Street","history","Princes Street, Edinburgh","","","","Here's the oddity: Edinburgh's most famous street has buildings running down only one side of it. James Craig's 1767 plan left the north side of Princes Street open on purpose, so residents - and later, everyone - would keep an unbroken view south across the valley to the Old Town and the Castle on its crag. That valley used to be underwater, the old Nor Loch, drained as the New Town went up, and its bed became Princes Street Gardens - still open ground today for exactly the reason Craig intended.","Princes Street wasn't named for any prince in particular - it honours King George III's sons in general, the same way George Street and Princes Street Gardens do. The King himself reportedly disliked the street's originally planned name, 'St Giles Street', because it reminded him of a notorious London slum, and had it changed.","By the 1880s, Edinburgh Council had taken the gardens over from the residents who'd previously kept them private, and the street itself was already shifting from grand townhouses to shops - the start of its long run as Scotland's busiest retail street, a role it still holds today even as almost all the townhouses behind those shopfronts have vanished.","","https://en.wikipedia.org/wiki/Princes_Street","","55.9503","-3.2062","","3-23.jpg","","","","","","","","",""
